model_name,Low Fidelity,High Fidelity,B_Ramp_Angle,B_Diffusor_Angle,B_Trunklid_Angle,C_Side_Mirrors_Rotation,D_Rear_Window_Inclination,D_Winscreen_Inclination,C_Side_Mirrors_Translate_X,C_Side_Mirrors_Translate_Z,D_Winscreen_Length,D_Rear_Window_Length,E_A_B_C_Pillar_Thickness,G_Trunklid_Curvature,G_Trunklid_Length,H_Front_Bumper_Curvature,H_Front_Bumper_Length,F_Door_Handles_Thickness,F_Door_Handles_Z_Position,E_Fenders_Arch_Offset,A_Car_Length,F_Door_Handles_X_Position,A_Car_Width,A_Car_Roof_Height,A_Car_Green_House_Angle
E_S_WWC_WM_641,0.300251448886033,0.272057769790698,-5.14978,12.4724,4.63623,-11.1758,1.65,-1.69,-2.02714,8.62648,-1.45206,73.2503,0.842821,-0.2,15.7624,0,38.4377,9.24327,25.7246,-20.7425,-16.2919,13.4874,-51.9827,-12.7598,-33.5897
E_S_WWC_WM_643,0.266028748478163,0.242561130345515,2.4146,6.60838,12.5088,15.2918,2.22,2.14,4.54058,2.566,18.0234,-17.9342,3.23229,0.8,12.887,0.7,-18.1788,-17.7099,16.4299,-19.5934,-21.487,5.31486,-12.486,-40.6231,101.642
E_S_WWC_WM_644,0.428977572041055,0.277500582362126,0.473862,5.43781,7.77849,-13.4538,-0.53,-1.05,19.4381,5.87275,13.8096,119.238,-8.37114,0.2,-3.71611,-0.2,59.8252,13.1191,19.736,-11.338,111.2,-41.2978,141.99,54.1213,9.76996
E_S_WWC_WM_645,0.396697385504425,0.266715731355482,12.0169,9.4999,5.73731,8.83625,-1.31,-0.43,13.7501,5.34369,-45.6278,67.9762,4.54363,0.6,20.3003,0.7,51.9943,5.28446,12.1077,54.138,57.099,39.7311,17.9362,83.3368,-24.8767
E_S_WWC_WM_646,0.278965882732146,0.255649300528239,3.68679,-2.30408,11.479,-19.2081,2.04,-1.27,2.49968,3.05666,-44.9908,54.7081,-6.86976,0.5,0.60182,0.4,5.7541,-17.8902,18.7686,6.00291,122.9,-47.811,61.3216,-33.1988,76.2592
E_S_WWC_WM_647,0.345228722916181,0.251543692883721,-0.869616,2.0005,13.2719,15.3269,-1.14,0.45,-8.63355,1.57323,13.0642,72.0605,-6.41938,0,15.9291,-0.1,53.0762,-8.39301,-29.8534,-15.7516,123.682,-26.9409,93.3799,-5.52699,-91.7151
E_S_WWC_WM_648,0.361658060699,0.25020388351495,-4.51607,3.895,11.5353,7.9076,-0.22,1.19,2.74223,3.88061,39.1704,-30.9248,-4.85442,-0.3,22.0729,0.5,31.7787,16.0878,10.352,-23.9465,-40.8077,17.8059,-8.94963,85.7089,135.488
E_S_WWC_WM_649,0.364412303938023,0.290550866903654,12.3417,10.144,-4.00809,14.6215,2.21,0.8,9.35298,3.58033,40.5595,-40.165,-4.08795,0.8,-19.1286,0.3,26.2982,28.0587,-15.8715,46.3782,1.52027,-23.5425,-3.91409,39.244,-26.1092
E_S_WWC_WM_651,0.360680138126441,0.276807132883721,10.33,12.9197,9.30914,-8.09272,0.82,-1.28,2.2018,1.55338,-45.0098,18.3303,-9.34419,0.8,0.355295,0.2,14.8051,15.0459,-18.7559,43.9546,-30.4024,-16.1978,89.4294,86.4245,-13.0334
E_S_WWC_WM_652,0.248042761976604,0.255728176182724,-1.77687,-0.205503,16.0419,10.8444,1.4,-1.5,7.33434,-4.83628,11.2098,-57.2714,3.43432,0.3,-21.3828,0.8,47.3475,4.73153,-2.97597,18.5333,82.2922,1.26988,-3.56137,-9.38895,-89.1844
E_S_WWC_WM_653,0.283822127505881,0.236519420023256,8.42412,1.61822,1.85258,-7.37605,-0.85,1.77,-0.314952,9.98946,32.1572,-31.3437,-5.57075,0.5,8.78733,0.4,36.297,27.5146,-25.9193,-17.7765,77.3889,-47.1879,74.281,20.9754,23.0567
E_S_WWC_WM_654,0.351357531900698,0.27634423238206,13.3154,-7.94283,12.8085,-3.32001,-1.09,0.1,18.0014,-3.8185,32.4818,-20.9868,-14.2658,0.6,-4.61223,0,28.0148,10.0591,-2.55646,-3.0717,-23.6252,10.0595,23.9732,28.6578,130.706
E_S_WWC_WM_655,0.344790877225897,0.292032552388704,-6.16259,9.96602,8.18432,4.91664,1.14,-1.38,7.85351,5.64465,-40.6043,-37.3915,3.95709,-0.3,13.9737,-0.2,33.3036,-3.42303,15.3211,31.4098,81.92,-45.0522,-3.22803,-7.85264,-142.31
E_S_WWC_WM_656,0.339521438128369,0.285827994192691,-4.87858,-6.31613,9.46763,-7.54517,1.34,-0.46,1.71146,8.89138,-13.0257,-38.142,-7.86969,0.4,23.353,0.8,-1.89964,4.30935,5.13796,40.0625,-49.6694,-48.0429,-38.7619,53.4796,-122.32
E_S_WWC_WM_657,0.352088907799865,0.308882670558139,-6.62923,13.0337,10.28,-8.45043,1.14,2.07,6.67948,1.53289,25.4557,149.635,-3.28942,0.4,3.16188,0.3,14.2119,-18.8328,19.2095,50.1461,99.7152,3.57326,-46.5623,-37.446,-57.0252
E_S_WWC_WM_658,0.432796407609923,0.289806311976744,-0.405066,0.0283161,11.3489,-8.67436,2.13,-0.46,13.2299,-2.22128,-41.41,137.495,-12.7254,0.6,16.877,0.6,-14.6239,16.9562,-8.93864,41.1256,61.8747,-45.3203,71.2524,27.1138,-142.749
E_S_WWC_WM_659,0.281139600899028,0.247022660265781,4.26423,-2.08332,10.17,-19.3203,-1.21,-1.64,6.12711,2.97371,33.3304,-51.195,0.944067,-0.2,19.4427,0.9,3.28324,5.13668,-7.66716,19.4553,-45.501,-16.6665,105.635,43.5469,-84.5713
E_S_WWC_WM_660,0.359242426858915,0.263079693305648,-5.43353,-0.415405,-0.182915,-0.0671004,-0.23,1.39,13.1116,6.7307,-25.018,-64.8447,-13.4429,-0.2,14.3841,-0.3,44.3628,-4.4384,-9.20327,-10.7539,-3.54104,33.477,97.2759,89.9986,74.7253
E_S_WWC_WM_661,0.302566730001686,0.281200143724252,-6.8927,8.91185,2.36779,7.34209,1.69,1.61,2.44185,2.5134,-15.1298,54.3632,-1.69803,0.5,22.2675,1,57.4185,0.0454157,-7.50245,28.043,129.84,34.9304,24.6439,8.83583,-127.547
E_S_WWC_WM_662,0.31308133441688,0.278616138521595,-3.54572,0.439101,5.60229,4.6315,2.32,1.36,-5.53895,-4.35918,46.4132,53.2789,-5.71221,0.3,12.8418,0.3,17.2074,20.5667,21.849,44.1818,127.392,-40.2137,97.8469,22.0074,-136.079
E_S_WWC_WM_663,0.342409168639596,0.275154731229236,14.4602,3.19469,2.02037,-19.842,-0.83,0.91,12.216,-4.72003,9.43991,-36.9674,-4.87226,0,-24.0508,0,48.7277,19.415,26.5054,31.0868,16.7348,-2.05553,-15.0242,54.9323,104.946
E_S_WWC_WM_664,0.453214372971264,0.312374503322259,-7.79268,11.1302,-5.13615,4.35183,-0.37,0.35,2.81542,3.29237,-42.1001,148.181,-14.3125,-0.4,14.0015,0.2,-1.68981,-10.6109,15.1054,4.7929,-58.2276,-33.2626,51.4212,-0.641698,-54.3615
E_S_WWC_WM_665,0.330794182742262,0.28758648469103,-3.7972,6.14824,6.3333,14.9643,2.04,2.19,12.2925,-3.5352,-10.7417,-86.4654,-9.86611,0.5,3.13654,-0.2,30.3474,5.51846,20.0225,31.1969,-9.55203,10.2992,-47.8863,60.1368,149.291
E_S_WWC_WM_666,0.451976228207316,0.284647763495017,-5.26863,0.0916819,19.1802,11.6635,-0.57,2.38,14.3466,0.0918085,28.022,131.241,-10.3974,-0.1,-8.80572,0.3,18.9543,-17.9923,0.32124,35.7931,92.2248,15.6381,79.2354,30.386,120.244
E_S_WWC_WM_667,0.346518721490685,0.269506988136213,1.29557,8.31584,1.76388,5.54949,0.11,0.5,-1.9296,5.19427,36.4446,-81.972,-4.42262,0.4,-23.7533,0.1,-4.58096,-19.0507,-3.93899,6.68629,-39.4115,-41.0702,-29.7325,-43.251,-4.84133
E_S_WWC_WM_668,0.260864441158163,0.244309910362126,4.30293,8.51474,6.26527,-18.9561,-0.57,1.44,8.19858,-1.5399,-30.1757,-54.6837,0.120779,0.5,9.10846,0.2,54.1627,-19.4157,-7.54908,-13.3873,112.408,-37.7165,-25.4546,-38.7234,-12.8479
E_S_WWC_WM_669,0.313299936400111,0.252578132541528,12.9212,-2.96881,4.66415,17.1536,-0.51,0.01,-4.9674,2.83711,-6.28835,-89.1915,-11.386,-0.3,17.2954,0,31.3333,13.7672,2.79894,-0.136251,20.3336,33.4251,-35.4958,-48.3214,141.981
E_S_WWC_WM_670,0.438599180150072,0.29218959864784,-3.97892,2.35977,9.51802,19.3653,1.72,0.72,8.4556,5.22996,31.8933,101.068,-14.4793,0.3,-16.3439,0.6,54.8762,-3.34723,-12.7634,46.7063,35.8308,28.8659,136.193,55.6363,-96.1021
E_S_WWC_WM_671,0.407068834128112,0.282986249960133,3.78578,11.4064,7.85474,9.75977,2.2,0.71,-8.83108,-2.58163,29.8873,44.3813,-6.83131,0,-7.44847,-0.2,42.0216,12.352,25.2839,-12.2594,7.27882,-43.2823,-40.4637,79.2109,33.9347
E_S_WWC_WM_672,0.374954457572419,0.281163345980066,-7.95396,4.82081,-7.88709,-14.4221,-0.64,1,-5.05428,4.51472,21.0104,122.637,4.09454,-0.1,-4.39754,0.6,9.64635,-14.4595,-6.59796,13.3628,82.09,-6.54833,-42.5025,47.6844,-75.9987
E_S_WWC_WM_673,0.390616002991185,0.282606600797342,7.98791,3.51997,-1.59471,4.02426,2.29,1.23,-5.27774,1.12328,6.89549,24.6649,-12.987,0.3,-4.98041,0.5,-22.3219,-19.6513,-16.0847,27.6521,88.6777,44.3613,142.527,83.6234,-55.1418
E_S_WWC_WM_674,0.447150544055121,0.292435486192691,-4.76577,5.40258,5.88542,16.2164,1.67,-0.71,3.59959,2.94968,-23.1197,118.676,-7.48999,0.2,-24.6636,-0.3,53.1205,21.5205,5.91065,-7.54443,58.8346,11.295,28.5533,77.1592,64.4904
E_S_WWC_WM_675,0.308346391863567,0.271335111189369,-0.12966,-3.75004,3.66799,-16.182,-0.3,2.07,-5.08257,-0.718048,-25.6027,-53.719,-13.5189,0.7,9.53466,0.6,13.9644,13.9426,11.2274,39.4137,52.5334,2.011,-36.0182,-26.9094,-163.514
E_S_WWC_WM_676,0.301887382755721,0.260352603614618,-0.877437,13.9445,15.4493,-4.17366,-1.37,2.15,-8.88564,9.12958,32.9506,-55.4329,0.807063,-0.2,-16.2341,0.1,54.269,19.656,16.1799,11.4068,27.8576,37.2096,69.4386,68.4052,-39.1505
E_S_WWC_WM_678,0.314652550260101,0.275579111704319,12.5445,4.3197,2.2564,-16.1494,0.96,2.36,4.52132,-2.31166,21.2435,28.5999,-1.28116,-0.3,10.1159,0.3,21.8623,-1.23495,-15.019,53.0906,73.7437,16.5088,117.52,47.7861,-114.222
E_S_WWC_WM_679,0.360214669911432,0.280713001774086,6.7342,10.5244,0.783355,-9.7897,0.15,-0.6,5.91374,9.95368,-7.53291,32.6501,-8.8746,0.1,-23.1181,1,30.0094,10.1165,-15.6008,21.4199,118.286,-2.87503,137.682,71.8829,-79.0637
E_S_WWC_WM_680,0.32407462120648,0.279505415312292,-1.1241,-2.20172,-3.58403,16.4632,-0.04,-1.18,-4.38741,1.90335,-49.9646,67.1858,-6.01564,0.3,16.093,0.9,27.727,23.8644,3.83635,43.6892,104.803,-40.6529,-0.687429,-30.7289,-88.8425
E_S_WWC_WM_681,0.357364433447062,0.295160275355482,-4.21357,5.77852,2.14109,9.98018,0.19,1.84,16.439,6.16749,-44.6483,98.1723,-12.4167,-0.3,11.3142,-0.1,12.9486,18.8088,27.7582,27.9334,104.721,-12.125,-54.5029,-23.9256,45.151
E_S_WWC_WM_682,0.387010979356438,0.267840921710963,1.86703,-0.247541,19.9859,6.32041,2.47,-0.99,12.2676,2.99789,12.6702,72.9825,-6.06572,0.7,19.6719,-0.2,48.9547,-11.9521,-10.9001,-6.93095,-25.4774,-7.68247,71.4622,64.5279,-166.923
E_S_WWC_WM_683,0.308862523111259,0.269500330109634,5.3344,14.9672,17.9732,3.21728,-1.11,1.09,11.2558,-4.22263,24.8792,-53.3626,-14.7152,-0.3,17.8094,0.3,5.51448,3.85122,19.4933,-21.7035,77.7317,5.05007,78.5386,15.8643,50.8333
E_S_WWC_WM_684,0.3686399718599,0.25274220286711,8.4575,7.11873,4.79741,16.8942,-1.73,1.69,5.32439,1.70202,-29.71,64.7429,-0.27493,0.7,-23.3269,0.3,-19.1538,-14.6453,29.607,-6.61567,15.0914,-9.7414,-1.03522,53.2325,-42.0874
E_S_WWC_WM_685,0.321028174064124,0.249847357325581,-5.13496,0.925159,13.9702,-5.83018,-1.21,2.45,14.0645,6.67938,-0.0745922,-17.2091,3.75571,0.5,-15.6445,0.5,16.1551,-19.719,6.1639,23.5688,-31.3631,34.2759,144.935,25.053,52.7462
E_S_WWC_WM_686,0.362019259521657,0.278771010435216,14.9117,8.3514,11.1683,-10.9935,0.88,1.61,-1.35672,-3.62132,14.5341,90.8984,2.81582,0.3,-1.46966,0.1,-18.5408,17.538,13.5795,33.3519,-26.9337,-1.40313,139.896,-11.6082,140.186
E_S_WWC_WM_687,0.295345733560125,0.270720708877076,-5.93534,6.41443,-0.557074,-10.3081,1.01,-1.14,13.3327,-3.00413,5.40305,33.6585,4.88698,0.5,-23.5645,-0.3,-9.03067,10.2089,9.34171,-18.8832,-14.0231,8.2157,-5.39398,-6.43075,46.3054
E_S_WWC_WM_688,0.337538713395589,0.25980556513289,8.92026,-1.84284,-1.54967,-9.03637,-1.1,0.62,5.81735,1.06589,35.7446,-42.7217,-11.4772,0,-18.1634,-0.2,46.4939,-12.8155,-3.01264,46.1433,122.109,36.4558,145.534,32.867,77.5709
E_S_WWC_WM_689,0.331759848930386,0.267034661388704,-2.42027,-5.27693,2.69182,5.30754,0.86,-1.37,18.1897,0.576225,45.3263,60.3158,-11.793,-0.4,-15.3783,-0.2,-12.8697,28.4966,8.48957,3.79363,89.3351,-7.888,16.2842,-32.5081,-87.1701
E_S_WWC_WM_690,0.380346840599184,0.287737308930233,1.15433,7.0698,17.8141,2.34248,1.54,-0.76,19.8599,6.12042,-40.7466,47.9322,-4.00347,0.7,3.86857,0.5,27.3363,-7.02795,16.0299,11.0479,37.7564,-38.0643,-59.8167,72.5043,-46.5373
E_S_WWC_WM_691,0.388911376434741,0.272575209046512,10.881,2.2491,1.94322,18.7679,-0.28,-0.57,-1.00204,-0.924998,44.0123,41.6157,-7.26933,0.8,-20.3672,0.1,15.3162,0.833722,8.28864,-2.68353,-12.2591,45.4762,98.7231,44.5948,-16.7113
E_S_WWC_WM_693,0.292418335850742,0.241109476571428,9.31104,-6.40049,-1.24568,-13.1055,1.21,-1.23,1.27978,8.43806,9.0838,15.3194,4.2836,0.1,-0.00392713,0.1,57.7151,-6.11222,-3.76446,-7.95544,55.1332,-45.5227,87.0861,-27.0193,-124.397
E_S_WWC_WM_694,0.203146971260586,0.260808755830565,5.11771,11.199,15.7105,6.66824,1.01,2.14,13.2143,0.820297,-24.0492,88.4825,-0.388454,0.8,4.92839,0.7,-10.9235,1.23099,-16.3899,-5.65076,95.8695,-47.2908,132.599,-37.7017,-63.8137
E_S_WWC_WM_695,0.331220658659274,0.268043607245847,1.58885,1.64675,14.0974,-15.7722,1.24,-0.82,4.12493,3.56231,-7.26715,-93.7667,-2.80782,-0.4,21.0662,0.6,32.2072,-3.67179,27.9298,47.9609,53.412,0.272774,-6.83368,86.2322,1.79322
E_S_WWC_WM_696,0.337604240736475,0.266877289803987,-2.60186,3.56234,19.1444,18.6016,0.68,2,6.6357,-3.27975,5.92969,14.2002,-11.2561,-0.3,18.4898,-0.4,44.8196,18.4153,-10.5777,-10.5057,85.7814,24.0643,-28.3519,-21.6042,-111.911
E_S_WWC_WM_697,0.45436557871802,0.276708771687708,11.2161,-2.79856,3.7594,0.275609,2,0.88,14.5749,-4.23628,45.866,124.189,-7.76669,-0.2,20.7609,-0.1,30.1805,24.7076,-12.855,-11.1652,8.43573,40.1925,51.0343,69.1681,-52.4367
E_S_WWC_WM_698,0.271383264540368,0.247216630564784,10.1618,-1.55787,4.57014,9.92113,-1.47,2.04,9.06128,3.24038,41.1775,-77.3445,0.292545,0.5,24.11,0.9,56.5419,24.8158,-21.1987,44.5543,52.0434,-5.94168,-18.9194,-2.16728,-145.471
E_S_WWC_WM_699,0.409975344162719,0.272057393312292,8.02721,-4.459,-7.11964,8.24463,-0.66,-0.66,8.671,-1.74344,-46.0045,75.9177,-12.6005,0.6,0.436253,0.7,-8.13199,1.44728,23.8732,15.099,-35.5609,-14.3701,73.9349,61.5793,-141.018
E_S_WWC_WM_700,0.425986093234285,0.304202307099668,-1.60505,13.9885,1.06836,-19.7136,-0.7,-1.16,11.929,0.780783,10.8414,149.948,4.74417,-0.1,-10.1159,0.3,4.98828,12.9191,-23.8274,48.6872,-35.9059,-18.369,9.72493,70.1269,8.04395
E_S_WW_WM_001,0.379460597497674,0.29682511433887,10.1099,11.4064,-5.46415,-12.0162,2.26,-0.84,-5.53895,0.988306,-23.748,88.4825,-12.8101,0.7,-9.66762,-0.3,-9.34836,23.849,1.58493,21.2484,95.5656,-25.4121,-14.3906,28.4813,16.4525
E_S_WW_WM_002,0.406975079018602,0.261496809156146,1.03776,-2.50048,7.12164,-15.8479,0.52,2,-2.40291,2.64545,-14.3908,105.888,4.40581,0.7,-3.96817,-0.4,1.43523,-16.9495,10.8679,8.14634,38.8182,-36.497,-16.9201,47.0299,125.643
E_S_WW_WM_003,0.321369387473679,0.265234801232558,10.6885,7.9281,1.25661,-11.5463,-0.55,1.27,-5.84264,7.94372,49.2193,-33.3192,-5.88646,0.4,7.34749,0.6,41.8471,17.3775,1.7845,-14.6882,127.773,35.0857,3.74546,64.5279,-56.1091
E_S_WW_WM_004,0.325029450921246,0.260660127122924,14.5334,-1.17721,4.83007,-9.7897,1.19,2.33,12.9959,6.12042,-40.6043,-11.8186,-5.66616,-0.2,19.5822,0.3,9.76643,26.8499,5.58192,40.9572,30.6317,-37.2593,96.1223,21.3611,15.7273
E_S_WW_WM_005,0.282142306818398,0.274367566561462,12.4013,13.5985,-7.42478,1.53958,1.61,1.65,9.68012,1.93187,-42.2052,-80.3318,1.01613,-0.3,13.5867,0,26.2982,-13.4056,-1.46832,35.4333,77.3889,-10.7627,134.9,-23.1996,94.305
E_S_WW_WM_006,0.326311408752573,0.237875191385382,-1.18239,-4.10419,-4.09792,-12.5462,-0.02,-0.16,15.3545,-4.85159,-15.7586,-77.3445,-8.19869,0.4,15.7624,0.3,13.9644,-13.1263,-28.0959,0.11702,52.5334,-6.3394,145.416,68.9509,-82.9837
E_S_WW_WM_007,0.263100117005595,0.274285479136213,-4.83583,4.63143,7.85474,10.4805,-1.11,2.45,10.4281,3.52759,10.0366,139.572,-3.17983,0.6,-21.8494,0.8,36.0917,24.216,-3.12102,10.687,109.759,4.99401,126.003,-48.7666,-23.5455
E_S_WW_WM_008,0.299936407065615,0.24595593558804,12.633,-6.93043,17.1409,5.99832,-0.13,-0.49,-9.25067,-1.46593,13.8096,54.7081,-7.33866,0.6,-5.29181,1,-14.025,-5.04874,-12.8986,-2.24489,20.6727,-30.2447,107.968,-30.7289,38.0441
E_S_WW_WM_009,0.406881347117492,0.264859683840531,-3.21032,-5.6486,19.5418,-13.942,0.32,1.14,-9.58623,-1.39111,-32.8516,74.847,-8.03779,-0.1,20.389,0,-17.4558,17.9963,-12.1105,37.9954,47.7272,-34.6912,90.9158,29.8537,146.229
E_S_WW_WM_010,0.338130752485295,0.280440142677741,6.97352,-2.88655,9.75021,-11.8799,0.19,-0.01,-6.24626,8.85415,27.9209,-25.1838,-14.9975,-0.3,6.80587,-0.3,1.80588,-2.36095,-24.5383,15.6597,24.6156,37.1007,0.165822,61.3787,9.76996
E_S_WW_WM_011,0.306465165396423,0.280194211820598,6.57949,7.00355,18.5067,5.45106,-1.03,1.7,-2.58923,3.07084,35.2706,36.4613,2.9379,-0.1,12.2478,-0.3,-12.0307,22.9391,-9.10648,23.3011,-38.8848,-32.4435,-58.1035,11.9651,-194.508
E_S_WW_WM_012,0.375086147804239,0.298467679322259,6.44534,13.862,-1.1711,1.38921,-0.46,0.75,-9.72498,-1.09156,13.6006,113.506,-4.48472,0.7,-5.88143,1,45.4035,-19.9608,8.75904,-1.53181,17.8193,29.3918,39.919,-12.4171,-174.869
E_S_WW_WM_013,0.313034207880997,0.271003849451827,1.12961,5.62857,10.2434,-16.5333,-1.64,0.02,-8.74561,2.76618,9.70142,-82.2163,-13.9682,0.2,11.8939,0.8,44.8196,24.3715,-3.40121,22.7088,65.5835,-3.82065,137.84,-9.11047,-151.535
E_S_WW_WM_014,0.332622421669628,0.266380215016611,-4.69316,-7.55522,0.399867,7.48649,1.81,-0.72,-3.48386,9.98946,-46.6874,-59.3641,-11.6008,-0.2,13.0695,0,30.1805,4.22348,18.6509,28.5819,-14.1449,12.8771,94.6877,-38.9676,-26.1092
E_S_WW_WM_015,0.338437382115462,0.279883591428571,13.8832,12.4585,17.0092,-18.8349,-1.74,1.29,16.2663,3.56231,44.9859,114.335,-1.04122,0.2,-7.2838,-0.3,3.07575,6.19208,-6.84681,-0.873207,45.6425,5.72965,120.126,32.523,53.4
E_S_WW_WM_018,0.289373728531538,0.298171500943522,8.42412,13.4793,3.00788,2.44136,-0.36,-0.29,-7.37007,1.82983,-36.1622,19.0177,-11.878,0.3,4.56399,-0.2,23.015,18.6451,-28.74,40.5623,77.7317,-32.8365,40.3494,-56.188,-188.105
E_S_WW_WM_019,0.30607294239274,0.279056217212625,-7.3255,2.8285,4.73723,12.9687,-0.32,0.38,1.71146,-0.474428,16.3957,-39.5349,-4.42262,-0.2,9.36839,-0.3,48.6114,-15.9121,3.99588,44.8749,106.746,4.74663,-46.5623,-15.0785,94.766
E_S_WW_WM_020,0.273063129195468,0.272669641661129,8.58383,-1.956,5.39829,-7.96629,0.36,1.39,14.2488,6.78635,25.8901,55.8636,-3.91464,0.3,-24.3493,1,28.3864,26.8822,-11.3817,53.1882,-15.9314,37.6009,35.4897,17.73,-172.043
E_S_WW_WM_021,0.227720008730012,0.277650398358804,-7.62291,5.51033,-0.685933,-0.0358234,-0.26,-0.1,9.60067,5.42122,29.6766,-11.3987,-0.010091,-0.3,-0.915097,0.3,-23.0138,-0.756505,-1.08802,14.7459,-9.08559,19.8305,46.111,-57.1347,142.137
E_S_WW_WM_022,0.295222507477251,0.249210796860465,3.63103,-2.83567,18.3826,-19.5256,1.46,-0.28,11.3657,2.66639,22.7839,-53.719,-11.7221,0.2,23.5666,-0.1,39.8712,-17.7849,-25.9193,3.79363,6.0343,-27.9975,95.4318,-57.6878,-132.92
E_S_WW_WM_023,0.398570865664589,0.284529048744186,-4.87858,5.45388,-3.42238,-14.6896,-1.46,-1.34,-2.91008,8.07166,-22.051,113.641,1.92105,-0.3,8.37843,0.9,34.6579,-18.8859,-11.9337,-10.1461,-22.3522,15.2236,64.442,6.6592,24.6809
E_S_WW_WM_024,0.442400019918373,0.291392604063123,4.4463,-3.93421,2.54147,-10.6458,1.69,-0.94,5.6076,7.44182,16.9014,136.853,4.53588,-0.3,-20.4584,0.8,-3.39338,-2.50247,9.96939,54.9885,66.2325,-30.3773,87.0861,53.6408,-152.546
E_S_WW_WM_025,0.296898836372637,0.262691785754153,-4.39241,10.7379,10.3576,3.39793,-0.71,1.63,10.4966,-0.353245,1.13379,-29.2698,0.587417,-0.2,-13.7375,1,18.493,10.6845,-3.76446,51.7605,31.6866,-48.862,148.312,75.2262,-49.3928
E_S_WW_WM_026,0.413132091674947,0.296106659106312,-6.31272,13.3011,5.34268,15.9415,0.85,1.51,12.4824,-1.926,-28.7895,149.3,3.28345,0.1,-9.94397,0.8,6.3967,-8.4709,-12.189,-15.6113,66.0353,5.92867,-24.7006,68.7317,19.6924
E_S_WW_WM_027,0.383414012813942,0.308174275940199,-3.10985,5.92065,16.4925,-11.2134,1.43,1.63,10.69,3.86315,22.9152,137.495,-11.303,-0.1,-7.53809,0.2,-20.4407,25.9192,-0.932244,31.1969,-10.4265,-40.3024,48.7746,-48.0673,-148.771
E_S_WW_WM_028,0.334345612416034,0.275726835966777,-5.56375,11.3824,17.3038,7.41247,-1.62,1.91,13.4901,6.24127,7.1409,-47.2417,-10.2319,-0.3,-3.35699,-0.1,41.0484,24.7076,28.9555,-4.40516,39.4812,-1.99856,71.2524,35.5504,-182.001
E_S_WW_WM_029,0.398148861700591,0.278403251508306,12.9335,-4.85098,6.26527,13.7199,0.94,2.45,0.772729,8.98432,-14.0135,147.634,3.3902,0.2,10.5453,0.7,-8.13199,-0.32454,4.94047,53.5322,30.7721,-4.53353,22.2615,13.7652,46.79
E_S_WW_WM_030,0.324672752293649,0.254416165730897,-4.61031,-3.5626,7.19624,12.2256,-1.53,2.47,0.596081,-1.61839,31.3813,-67.2589,-3.39965,0,-18.4758,0.1,46.8148,-7.35808,-4.09663,17.2496,-38.7778,31.1653,55.6087,62.8302,-154.038
E_S_WW_WM_031,0.232543136373463,0.263643949641196,7.43103,5.77852,8.72984,2.56593,1.77,-1.09,-6.68081,-3.63749,32.9506,76.493,3.01195,0.5,-17.785,0.2,-6.6081,-8.22371,-13.1767,-17.9121,121.107,45.674,91.8386,-13.3508,-2.20381
E_S_WW_WM_032,0.321769929989996,0.302230065252492,9.01404,6.63156,6.23093,-14.1893,0.58,2.18,5.72979,-1.60328,-38.5537,37.864,-14.2378,0.2,-17.2661,0.7,-12.8077,-14.2347,13.7608,44.4371,26.3825,18.933,-43.3371,-41.191,40.0421
E_S_WW_WM_033,0.404348545890706,0.275470961980066,-4.76577,5.21053,-2.28445,16.3777,0.72,1.35,7.85351,4.10143,-30.938,105.464,-1.69803,0.8,-1.79199,0.1,27.1462,11.6582,-28.8417,-2.08886,67.9503,46.6781,85.6384,17.8351,-134.24
E_S_WW_WM_034,0.338880908997726,0.261082940936877,1.78754,-7.61369,14.263,9.98018,0.83,1.52,-0.108049,-2.78134,-27.6149,-57.2714,-6.16182,0.4,6.28716,-0.1,-18.2871,17.3151,29.7656,-12.3409,-26.0983,-13.4829,-33.2747,7.93756,33.2938
E_S_WW_WM_035,0.33116767475128,0.259680123654485,6.69669,10.2843,19.2933,5.84961,0.89,1.68,1.07035,5.37716,-21.5282,-73.9516,-4.96107,0.2,-24.0775,0.1,16.7989,-14.587,-9.35402,17.6741,-20.4865,43.8277,28.2571,40.5237,123.512
E_S_WW_WM_036,0.411412204838062,0.263608557664452,5.20527,-7.05529,-6.98621,-0.739422,0.16,0.26,0.698215,0.219354,15.1586,142.078,-4.2957,-0.4,-7.44847,0.4,14.4584,17.8084,-0.85356,-5.65076,17.954,11.6634,77.0161,41.3316,143.872
E_S_WW_WM_037,0.312091133907393,0.259283920906977,6.05617,9.80279,1.41006,7.70639,0.55,-1.71,-9.34656,-2.24316,19.7967,-80.1042,-0.725153,0.3,1.58647,0.5,27.2264,17.9151,-29.3865,10.445,69.2763,-25.483,144.935,83.6234,-151.397
E_S_WW_WM_038,0.313844265757661,0.249774932940199,14.3719,3.37511,-3.45133,-8.35168,0.01,1.87,-9.66225,0.754837,41.0307,-66.2037,1.13868,0.1,-19.8152,0.2,6.91594,-19.719,-14.5817,-18.4117,95.0554,-20.3612,58.5519,73.5296,-88.8425
E_S_WW_WM_039,0.328686103491161,0.255463726013289,0.352927,4.27399,-3.73338,17.2916,0.1,-1.64,4.04963,0.789449,-7.53291,30.1667,4.96599,0.6,11.0845,0.1,40.021,29.7907,27.0799,7.4309,82.09,20.0841,45.6146,72.3531,66.1779
